ledger_key,run_id,experiment_id,arm,control_of,pairing_provenance,group,subgroup,path,excluded,exclusion_reason,step,seq,description,seed,seed_command,seed_config,seed_agreement,seed_detector,seed_phase,split,metrics_primary_split,frozen_source_tag,per_class_kind,per_class_metric,per_class_source,per_class_valid_count,eval_recipe_id,host,host_raw,gpu,commit,epoch,notion_page_id,task_id,has_test,n_harvest_warnings,evidence_completeness,metrics_source,metric.AP_common,metric.AP_rare,metric.accuracy,metric.alpha,metric.control_init_mAP,metric.control_mAP,metric.delta_control,metric.delta_detection,metric.edit_score,metric.final_epoch,metric.final_mAP,metric.frame_acc_inline,metric.init_mAP,metric.injection_effect,metric.jaccard,metric.mAP,metric.mAP_50,metric.mAP_75,metric.mAP_baseline,metric.mAP_rescored,metric.macro_f1,metric.miss_ctx,metric.rep,metric.seg_f1_10,metric.seg_f1_25,metric.seg_f1_50,metric.sigma2_d,metric.sigma2_p,metric.sticky_accuracy,metric.sticky_edit_score,metric.sticky_jaccard,metric.sticky_macro_f1,metric.sticky_seg_f1_10,metric.sticky_seg_f1_25,metric.sticky_seg_f1_50,metric.tool_mAP,metric_test.accuracy,metric_test.edit_score,metric_test.jaccard,metric_test.macro_f1,metric_test.seg_f1_10,metric_test.seg_f1_25,metric_test.seg_f1_50,metric_test.sticky_accuracy,metric_test.sticky_edit_score,metric_test.sticky_jaccard,metric_test.sticky_macro_f1,metric_test.sticky_seg_f1_10,metric_test.sticky_seg_f1_25,metric_test.sticky_seg_f1_50
transfer__t1a_combined_oracle_noise_p030_001_t1a_combined_oracle_noise_p030_seed42,t1a_combined_oracle_noise_p030_001_t1a_combined_oracle_noise_p030_seed42,transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_combined_oracle_noise_p030_001_t1a_combined_oracle_noise_p030_seed42,False,,t1a_combined_oracle_noise_p030,1,t1a_combined_oracle_noise_p030,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_combined_oracle_noise_p030_001_t1a_combined_oracle_noise_p030_seed42/per_class_ap.json,9,25494806e106,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,44,,,False,1,full,metrics_json,,,0.9478547854785478,,,,,,33.84384384384384,,,,,,0.7712043700291942,,,,,,0.8103678825964372,,,0.4270353302611367,0.4270353302611367,0.4055299539170507,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_combined_oracle_noise_p030_002_t1a_combined_oracle_noise_p030_seed123,t1a_combined_oracle_noise_p030_002_t1a_combined_oracle_noise_p030_seed123,transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_combined_oracle_noise_p030_002_t1a_combined_oracle_noise_p030_seed123,False,,t1a_combined_oracle_noise_p030,2,t1a_combined_oracle_noise_p030,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_combined_oracle_noise_p030_002_t1a_combined_oracle_noise_p030_seed123/per_class_ap.json,9,25494806e106,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,24,,,False,1,full,metrics_json,,,0.9485148514851485,,,,,,33.45391903531438,,,,,,0.7694281360112007,,,,,,0.8082728939134756,,,0.44194041252864785,0.43213649096002044,0.402724726254138,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_combined_oracle_noise_p030_003_t1a_combined_oracle_noise_p030_seed456,t1a_combined_oracle_noise_p030_003_t1a_combined_oracle_noise_p030_seed456,transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_combined_oracle_noise_p030_003_t1a_combined_oracle_noise_p030_seed456,False,,t1a_combined_oracle_noise_p030,3,t1a_combined_oracle_noise_p030,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_combined_oracle_noise_p030_003_t1a_combined_oracle_noise_p030_seed456/per_class_ap.json,9,25494806e106,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,22,,,False,1,full,metrics_json,,,0.9471947194719472,,,,,,35.18518518518518,,,,,,0.7616974418070539,,,,,,0.8021934162695293,,,0.46349206349206346,0.46349206349206346,0.43492063492063493,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_combined_region_top3_mask_001_t1a_combined_region_top3_mask_seed123,t1a_combined_region_top3_mask_001_t1a_combined_region_top3_mask_seed123,transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_combined_region_top3_mask_001_t1a_combined_region_top3_mask_seed123,False,,t1a_combined_region_top3_mask,1,t1a_combined_region_top3_mask,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_combined_region_top3_mask_001_t1a_combined_region_top3_mask_seed123/per_class_ap.json,9,25494806e106,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,38,,,False,0,full,metrics_json,,,0.9155115511551155,,,,,,37.5,,,,,,0.661043040634525,,,,,,0.7327804575464538,,,0.42579821200510853,0.39578544061302684,0.3727969348659004,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_combined_region_top3_mask_002_t1a_combined_region_top3_mask_seed42,t1a_combined_region_top3_mask_002_t1a_combined_region_top3_mask_seed42,transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_combined_region_top3_mask_002_t1a_combined_region_top3_mask_seed42,False,,t1a_combined_region_top3_mask,2,t1a_combined_region_top3_mask,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_combined_region_top3_mask_002_t1a_combined_region_top3_mask_seed42/per_class_ap.json,9,25494806e106,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,49,,,False,0,full,metrics_json,,,0.9293729372937294,,,,,,28.063318350596052,,,,,,0.7199750973026559,,,,,,0.7768101469921971,,,0.3697397087489967,0.3599357871803692,0.31298016282536406,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_combined_region_top3_mask_003_t1a_combined_region_top3_mask_seed456,t1a_combined_region_top3_mask_003_t1a_combined_region_top3_mask_seed456,transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_combined_region_top3_mask_003_t1a_combined_region_top3_mask_seed456,False,,t1a_combined_region_top3_mask,3,t1a_combined_region_top3_mask,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_combined_region_top3_mask_003_t1a_combined_region_top3_mask_seed456/per_class_ap.json,9,25494806e106,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,40,,,False,0,full,metrics_json,,,0.9174917491749175,,,,,,36.96250429996561,,,,,,0.6776868975082025,,,,,,0.7473479844323982,,,0.41514898357003616,0.3764411027568923,0.34831523252575886,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_deep_3s10l96f_001_t1a_deep_3s10l96f_seed42,t1a_deep_3s10l96f_001_t1a_deep_3s10l96f_seed42,transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_deep_3s10l96f_001_t1a_deep_3s10l96f_seed42,False,,t1a_deep_3s10l96f,1,t1a_deep_3s10l96f,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_deep_3s10l96f_001_t1a_deep_3s10l96f_seed42/per_class_ap.json,9,b6741af1041b,lecun,lecun,,ffda10f8d76f10e2ad6786ac7f9339ad9db9c9b7,31,,,False,0,full,metrics_json,,,0.9452145214521452,,,,,,34.39716312056738,,,,,,0.766968051948841,,,,,,0.8073377839802189,,,0.4415343915343915,0.423015873015873,0.4044973544973545,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_deep_3s10l96f_002_t1a_deep_3s10l96f_seed123,t1a_deep_3s10l96f_002_t1a_deep_3s10l96f_seed123,transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_deep_3s10l96f_002_t1a_deep_3s10l96f_seed123,False,,t1a_deep_3s10l96f,2,t1a_deep_3s10l96f,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_deep_3s10l96f_002_t1a_deep_3s10l96f_seed123/per_class_ap.json,9,b6741af1041b,lecun,lecun,,ffda10f8d76f10e2ad6786ac7f9339ad9db9c9b7,17,,,False,0,full,metrics_json,,,0.9485148514851485,,,,,,36.2962962962963,,,,,,0.7777974909431357,,,,,,0.8141329519618337,,,0.4678163366687957,0.45688737492016185,0.45688737492016185,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_deep_3s10l96f_003_t1a_deep_3s10l96f_seed456,t1a_deep_3s10l96f_003_t1a_deep_3s10l96f_seed456,transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_deep_3s10l96f_003_t1a_deep_3s10l96f_seed456,False,,t1a_deep_3s10l96f,3,t1a_deep_3s10l96f,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_deep_3s10l96f_003_t1a_deep_3s10l96f_seed456/per_class_ap.json,9,b6741af1041b,lecun,lecun,,ffda10f8d76f10e2ad6786ac7f9339ad9db9c9b7,44,,,False,0,full,metrics_json,,,0.9485148514851485,,,,,,30.808416389811736,,,,,,0.7766583966459143,,,,,,0.8138893796748133,,,0.40406162464986,0.3942577030812325,0.36362044817927175,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_deep_3s10l96f_004_t1a_deep_3s10l96f_seed789,t1a_deep_3s10l96f_004_t1a_deep_3s10l96f_seed789,transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_deep_3s10l96f_004_t1a_deep_3s10l96f_seed789,False,,t1a_deep_3s10l96f,4,t1a_deep_3s10l96f,789,789,789,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_deep_3s10l96f_004_t1a_deep_3s10l96f_seed789/per_class_ap.json,9,b6741af1041b,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,24,,,False,0,full,metrics_json,,,0.9471947194719472,,,,,,34.7008547008547,,,,,,0.7662679973911448,,,,,,0.8065925625202391,,,0.4355158730158731,0.42509920634920634,0.404265873015873,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_deep_3s10l96f_005_t1a_deep_3s10l96f_seed1000,t1a_deep_3s10l96f_005_t1a_deep_3s10l96f_seed1000,transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_deep_3s10l96f_005_t1a_deep_3s10l96f_seed1000,False,,t1a_deep_3s10l96f,5,t1a_deep_3s10l96f,1000,1000,1000,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_deep_3s10l96f_005_t1a_deep_3s10l96f_seed1000/per_class_ap.json,9,b6741af1041b,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,21,,,False,0,full,metrics_json,,,0.9478547854785478,,,,,,32.59259259259259,,,,,,0.7690808474971007,,,,,,0.8081216001125412,,,0.43549783549783555,0.41645021645021646,0.3974025974025974,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_probe_aug_001_t1a_probe_aug_seed42,t1a_probe_aug_001_t1a_probe_aug_seed42,transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_probe_aug_001_t1a_probe_aug_seed42,False,,t1a_probe_aug,1,t1a_probe_aug,42,42,42,agree,,,val,val,relation_detr_augstrong_seed42,phase,F1,experiments/transfer/t1a_probe_aug_001_t1a_probe_aug_seed42/per_class_ap.json,9,78e50862a7b3,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,34,,,False,0,full,metrics_json,,,0.9531353135313532,,,,,,46.732026143790854,,,,,,0.7851029593563829,,,,,,0.8176834650109586,,,0.5598870056497175,0.5372881355932203,0.4956214689265536,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_probe_frozen_001_t1a_probe_frozen_seed42,t1a_probe_frozen_001_t1a_probe_frozen_seed42,transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_probe_frozen_001_t1a_probe_frozen_seed42,False,,t1a_probe_frozen,1,t1a_probe_frozen,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_probe_frozen_001_t1a_probe_frozen_seed42/per_class_ap.json,9,78e50862a7b3,efros,efros,,1a52c6fde8120bb62eba920ad3c3d8882f309b72,19,,,False,0,full,metrics_json,,,0.9478547854785478,,,,,,37.62626262626262,,,,,,0.7624831875343784,,,,,,0.802951126546683,,,0.4792270531400966,0.4695652173913043,0.45024154589371984,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_00_001_t1a_region_mask_00_seed42,t1a_region_mask_00_001_t1a_region_mask_00_seed42,transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_00_001_t1a_region_mask_00_seed42,False,,t1a_region_mask_00,1,t1a_region_mask_00,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_00_001_t1a_region_mask_00_seed42/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,41,,,False,0,full,metrics_json,,,0.9405940594059405,,,,,,36.55156213295748,,,,,,0.735500583334182,,,,,,0.7835944665372143,,,0.4417797888386124,0.43197586726998494,0.41236802413273005,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_00_002_t1a_region_mask_00_seed123,t1a_region_mask_00_002_t1a_region_mask_00_seed123,transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_00_002_t1a_region_mask_00_seed123,False,,t1a_region_mask_00,2,t1a_region_mask_00,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_00_002_t1a_region_mask_00_seed123/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,31,,,False,0,full,metrics_json,,,0.9379537953795379,,,,,,39.08193908193908,,,,,,0.7211940801996457,,,,,,0.7705691635032442,,,0.46580645161290324,0.44430107526881724,0.43354838709677423,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_00_003_t1a_region_mask_00_seed456,t1a_region_mask_00_003_t1a_region_mask_00_seed456,transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_00_003_t1a_region_mask_00_seed456,False,,t1a_region_mask_00,3,t1a_region_mask_00,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_00_003_t1a_region_mask_00_seed456/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,29,,,False,0,full,metrics_json,,,0.9392739273927393,,,,,,34.00941377834831,,,,,,0.7276799193704261,,,,,,0.776431825677235,,,0.42330133634481465,0.42330133634481465,0.3828972959407742,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_01_001_t1a_region_mask_01_seed42,t1a_region_mask_01_001_t1a_region_mask_01_seed42,transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_01_001_t1a_region_mask_01_seed42,False,,t1a_region_mask_01,1,t1a_region_mask_01,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_01_001_t1a_region_mask_01_seed42/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,41,,,False,0,full,metrics_json,,,0.9478547854785478,,,,,,31.652046783625735,,,,,,0.7679563845378868,,,,,,0.8089399943981906,,,0.40529100529100526,0.38412698412698415,0.36031746031746037,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_01_002_t1a_region_mask_01_seed123,t1a_region_mask_01_002_t1a_region_mask_01_seed123,transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_01_002_t1a_region_mask_01_seed123,False,,t1a_region_mask_01,2,t1a_region_mask_01,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_01_002_t1a_region_mask_01_seed123/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,17,,,False,0,full,metrics_json,,,0.9478547854785478,,,,,,29.155982905982906,,,,,,0.7641100454578176,,,,,,0.8056691798754342,,,0.3941726462274408,0.38504022613611655,0.33542074363992175,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_01_003_t1a_region_mask_01_seed456,t1a_region_mask_01_003_t1a_region_mask_01_seed456,transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_01_003_t1a_region_mask_01_seed456,False,,t1a_region_mask_01,3,t1a_region_mask_01,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_01_003_t1a_region_mask_01_seed456/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,30,,,False,0,full,metrics_json,,,0.9465346534653465,,,,,,37.15762273901808,,,,,,0.7633804799275855,,,,,,0.8041608228350169,,,0.46013071895424834,0.4503267973856209,0.43071895424836604,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_02_001_t1a_region_mask_02_seed42,t1a_region_mask_02_001_t1a_region_mask_02_seed42,transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_02_001_t1a_region_mask_02_seed42,False,,t1a_region_mask_02,1,t1a_region_mask_02,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_02_001_t1a_region_mask_02_seed42/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,39,,,False,0,full,metrics_json,,,0.9478547854785478,,,,,,35.69023569023569,,,,,,0.762718224304055,,,,,,0.8042930351225289,,,0.44542124542124545,0.43589743589743596,0.41684981684981687,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_02_002_t1a_region_mask_02_seed123,t1a_region_mask_02_002_t1a_region_mask_02_seed123,transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_02_002_t1a_region_mask_02_seed123,False,,t1a_region_mask_02,2,t1a_region_mask_02,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_02_002_t1a_region_mask_02_seed123/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,17,,,False,0,full,metrics_json,,,0.9518151815181518,,,,,,36.93121693121693,,,,,,0.7839989071281546,,,,,,0.8178802614486493,,,0.47200577200577204,0.4608946608946609,0.44978354978354984,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_02_003_t1a_region_mask_02_seed456,t1a_region_mask_02_003_t1a_region_mask_02_seed456,transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_02_003_t1a_region_mask_02_seed456,False,,t1a_region_mask_02,3,t1a_region_mask_02,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_02_003_t1a_region_mask_02_seed456/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,29,,,False,0,full,metrics_json,,,0.9485148514851485,,,,,,34.37984496124031,,,,,,0.7676279092233991,,,,,,0.8073312831704539,,,0.45406162464986005,0.4442577030812325,0.42464985994397764,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_03_001_t1a_region_mask_03_seed42,t1a_region_mask_03_001_t1a_region_mask_03_seed42,transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_03_001_t1a_region_mask_03_seed42,False,,t1a_region_mask_03,1,t1a_region_mask_03,42,42,42,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_03_001_t1a_region_mask_03_seed42/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,17,,,False,0,full,metrics_json,,,0.9491749174917492,,,,,,36.19047619047619,,,,,,0.7709851924435905,,,,,,0.8092319014571875,,,0.4792836792836794,0.46902726902726904,0.43825803825803833,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_03_002_t1a_region_mask_03_seed123,t1a_region_mask_03_002_t1a_region_mask_03_seed123,transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_03_002_t1a_region_mask_03_seed123,False,,t1a_region_mask_03,2,t1a_region_mask_03,123,123,123,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_03_002_t1a_region_mask_03_seed123/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,32,,,False,0,full,metrics_json,,,0.9478547854785478,,,,,,34.90221362561788,,,,,,0.7660080473528154,,,,,,0.8060196758760584,,,0.4488603988603989,0.43034188034188037,0.4118233618233618,,,,,,,,,,,,,,,,,,,,,,,,
transfer__t1a_region_mask_03_003_t1a_region_mask_03_seed456,t1a_region_mask_03_003_t1a_region_mask_03_seed456,transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,transfer,,experiments/transfer/t1a_region_mask_03_003_t1a_region_mask_03_seed456,False,,t1a_region_mask_03,3,t1a_region_mask_03,456,456,456,agree,,,val,val,relation_detr_seed42,phase,F1,experiments/transfer/t1a_region_mask_03_003_t1a_region_mask_03_seed456/per_class_ap.json,9,78e50862a7b3,lecun,lecun,,c4228eddc07a1958959e00e8dff92f007c269755,29,,,False,0,full,metrics_json,,,0.9491749174917492,,,,,,33.28816621499548,,,,,,0.7664855904903366,,,,,,0.8067309907134321,,,0.4368686868686869,0.42676767676767674,0.4065656565656566,,,,,,,,,,,,,,,,,,,,,,,,
