ledger_key,group,step,seed,split,host,excluded,per_class_kind,per_class_metric,class_name,value,is_nan
baselines___legacy_score_thr_0__s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456,baselines,s0_frozen,456,val,lecun,False,tool,AP,Syringe,0.608450773182518,False
baselines___legacy_score_thr_0__s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456,baselines,s0_frozen,456,val,lecun,False,tool,AP,Tweezers,0.760328369537826,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Retractor,,True
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Skewer,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_ddq__s0_010_ddq_smoke_seed42,baselines,s0,42,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.049,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Electric Cautery,0.891,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Forceps,0.191,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Gauze,0.159,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Hook,0.146,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Mouth Gag,0.735,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Needle Holders,0.677,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Raspatory,0.159,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Retractor,,True
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Scalpel,0.543,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Scissors,0.318,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Skewer,0.459,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Suction Cannula,0.663,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Syringe,0.412,False
baselines___smoke_e3__s0_001_smoke_e3_seed42,baselines,s0,42,val,,True,tool,AP,Tweezers,0.631,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Retractor,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Skewer,0.0033479674911226576,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_prior_simplehead__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Retractor,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Skewer,0.012473301834337886,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_prior_simplehead__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Retractor,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Skewer,0.0010776258397156148,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_prior_simplehead__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Retractor,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Skewer,0.002879388103274534,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_prior_simplehead__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Retractor,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Skewer,0.008450557565048079,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_prior_simplehead__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Retractor,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Skewer,0.0006209996392536116,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_prior_simplehead__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Retractor,,True
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Skewer,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_v2_part3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Retractor,,True
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Skewer,0.001,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_v2_part3__s0_002_maskdino_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Retractor,,True
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Skewer,0.001,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_v2_part3__s0_003_maskdino_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Retractor,,True
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Skewer,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_v2_part3__s0_004_varifocanet_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Retractor,,True
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Skewer,0.002,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_v2_part3__s0_005_varifocanet_bbox_seed123,baselines,s0,123,val,,True,tool,AP,Tweezers,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Bipolar Forceps,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Electric Cautery,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Forceps,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Gauze,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Hook,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Mouth Gag,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Needle Holders,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Raspatory,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Retractor,,True
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scalpel,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Scissors,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Skewer,0.01,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Suction Cannula,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Syringe,0.0,False
baselines___smoke_v2_part3__s0_006_varifocanet_bbox_seed456,baselines,s0,456,val,,True,tool,AP,Tweezers,0.0,False
baselines___wrong_split_8_2_3__s0_001_maskdino_bbox_seed42,baselines,s0,42,val,,True,tool,AP,Bipolar Forceps,0.0,False
