experiment_id,group,step,description,split,eval_recipe_id,n_runs,n_seeds,seeds,runs_per_seed_max,hosts,n_runs_excluded,per_class_kind,per_class_metric,arm,control_of,pairing_provenance,control_note_value,delta_method,n_command_variants,AP_common_mean,AP_common_pstd,AP_common_min,AP_common_max,AP_rare_mean,AP_rare_pstd,AP_rare_min,AP_rare_max,accuracy_mean,accuracy_pstd,accuracy_min,accuracy_max,best_epoch_mean,best_epoch_pstd,best_epoch_min,best_epoch_max,control_init_mAP_mean,control_init_mAP_pstd,control_init_mAP_min,control_init_mAP_max,control_mAP_mean,control_mAP_pstd,control_mAP_min,control_mAP_max,delta_control_mean,delta_control_pstd,delta_control_min,delta_control_max,delta_detection_mean,delta_detection_pstd,delta_detection_min,delta_detection_max,edit_score_mean,edit_score_pstd,edit_score_min,edit_score_max,frame_acc_inline_mean,frame_acc_inline_pstd,frame_acc_inline_min,frame_acc_inline_max,init_mAP_mean,init_mAP_pstd,init_mAP_min,init_mAP_max,injection_effect_mean,injection_effect_pstd,injection_effect_min,injection_effect_max,jaccard_mean,jaccard_pstd,jaccard_min,jaccard_max,mAP_mean,mAP_pstd,mAP_min,mAP_max,mAP_50_mean,mAP_50_pstd,mAP_50_min,mAP_50_max,mAP_75_mean,mAP_75_pstd,mAP_75_min,mAP_75_max,macro_f1_mean,macro_f1_pstd,macro_f1_min,macro_f1_max,seg_f1_10_mean,seg_f1_10_pstd,seg_f1_10_min,seg_f1_10_max,seg_f1_25_mean,seg_f1_25_pstd,seg_f1_25_min,seg_f1_25_max,seg_f1_50_mean,seg_f1_50_pstd,seg_f1_50_min,seg_f1_50_max,sigma2_d_mean,sigma2_d_pstd,sigma2_d_min,sigma2_d_max,sigma2_p_mean,sigma2_p_pstd,sigma2_p_min,sigma2_p_max,sticky_accuracy_mean,sticky_accuracy_pstd,sticky_accuracy_min,sticky_accuracy_max,sticky_edit_score_mean,sticky_edit_score_pstd,sticky_edit_score_min,sticky_edit_score_max,sticky_jaccard_mean,sticky_jaccard_pstd,sticky_jaccard_min,sticky_jaccard_max,sticky_macro_f1_mean,sticky_macro_f1_pstd,sticky_macro_f1_min,sticky_macro_f1_max,sticky_seg_f1_10_mean,sticky_seg_f1_10_pstd,sticky_seg_f1_10_min,sticky_seg_f1_10_max,sticky_seg_f1_25_mean,sticky_seg_f1_25_pstd,sticky_seg_f1_25_min,sticky_seg_f1_25_max,sticky_seg_f1_50_mean,sticky_seg_f1_50_pstd,sticky_seg_f1_50_min,sticky_seg_f1_50_max,tool_mAP_mean,tool_mAP_pstd,tool_mAP_min,tool_mAP_max,delta_AP_common,delta_pstd_AP_common,delta_AP_rare,delta_pstd_AP_rare,delta_accuracy,delta_pstd_accuracy,delta_best_epoch,delta_pstd_best_epoch,delta_control_init_mAP,delta_pstd_control_init_mAP,delta_control_mAP,delta_pstd_control_mAP,delta_delta_control,delta_pstd_delta_control,delta_delta_detection,delta_pstd_delta_detection,delta_edit_score,delta_pstd_edit_score,delta_frame_acc_inline,delta_pstd_frame_acc_inline,delta_init_mAP,delta_pstd_init_mAP,delta_injection_effect,delta_pstd_injection_effect,delta_jaccard,delta_pstd_jaccard,delta_mAP,delta_pstd_mAP,delta_mAP_50,delta_pstd_mAP_50,delta_mAP_75,delta_pstd_mAP_75,delta_macro_f1,delta_pstd_macro_f1,delta_seg_f1_10,delta_pstd_seg_f1_10,delta_seg_f1_25,delta_pstd_seg_f1_25,delta_seg_f1_50,delta_pstd_seg_f1_50,delta_sigma2_d,delta_pstd_sigma2_d,delta_sigma2_p,delta_pstd_sigma2_p,delta_sticky_accuracy,delta_pstd_sticky_accuracy,delta_sticky_edit_score,delta_pstd_sticky_edit_score,delta_sticky_jaccard,delta_pstd_sticky_jaccard,delta_sticky_macro_f1,delta_pstd_sticky_macro_f1,delta_sticky_seg_f1_10,delta_pstd_sticky_seg_f1_10,delta_sticky_seg_f1_25,delta_pstd_sticky_seg_f1_25,delta_sticky_seg_f1_50,delta_pstd_sticky_seg_f1_50,delta_tool_mAP,delta_pstd_tool_mAP
transfer/t1a_base_test/t1a_base_test@val~relation_detr_seed42,transfer,t1a_base_test,t1a_base_test,val,78e50862a7b3,3,3,"42,123,456",1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9476347634763477,0.0006223161990640338,0.9471947194719472,0.9485148514851485,,,,,,,,,,,,,,,,,,,,,35.65056209494888,3.6937497006626883,31.80457052797478,40.63492063492063,,,,,,,,,,,,,0.7604069576485318,0.005808821779013088,0.7529534250683285,0.7671249201454028,,,,,,,,,,,,,0.8019107120984851,0.004254611512669236,0.7963241850462713,0.8066393348436439,0.4624431124431125,0.03277669264178054,0.4294131794131794,0.5071225071225071,0.4525708859042193,0.03242436374045344,0.42015392015392017,0.4968660968660969,0.4331070164403498,0.034329628915649835,0.39237614237614243,0.47635327635327646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050333268620979754,,,,,,,,,,,,-4.266050856751789,,,,,,,,0.12824634813029412,,,,,,,,0.10788702319763999,,0.018392989982100205,,0.02731535153716913,,0.0725493043295683,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_boundary/t1a_boundary@val~relation_detr_seed42,transfer,t1a_boundary,t1a_boundary,val,e316a3163ea9,3,3,"42,123,456",1,efros,0,phase,F1,injection,transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9458745874587459,0.0014259055442041567,0.9445544554455445,0.9478547854785478,,,,,,,,,,,,,,,,,,,,,34.02264402264402,0.8712271363270799,33.24009324009324,35.238095238095234,,,,,,,,,,,,,0.7641293661492543,0.007586980121980396,0.754822714860838,0.7734068763057687,,,,,,,,,,,,,0.8048985830250024,0.005381064651341558,0.7979633718342305,0.811079290070283,0.43594067969067973,0.010578156951292722,0.4269688644688645,0.4507936507936509,0.42529253154253155,0.012490125988281139,0.40922619047619047,0.43968253968253973,0.40769993894993894,0.014812210122169782,0.3957188644688645,0.4285714285714286,,,,,,,,,0.7513751375137514,0.07690516511743731,0.6448844884488449,0.8237623762376237,48.569664902998234,4.774762835002135,42.518518518518526,54.19047619047618,0.5924138484209543,0.049628476573935446,0.5236608259973642,0.6390069451332266,0.6783137287475495,0.04739820644296331,0.6123701238381745,0.7217002174520403,0.5164756310146381,0.10697154744298547,0.37121212121212116,0.6256895193065407,0.5020673639467965,0.1067302308987866,0.3573232323232323,0.61150512214342,0.45739845261121853,0.10145755499279487,0.32702020202020204,0.5744680851063829,,,,,,,,,-0.0023762376237623783,,,,,,,,,,,,-1.9773559773559768,,,,,,,,0.0013712452473121362,,,,,,,,0.001042114479056444,,-0.019928969785527106,,-0.02251850987506726,,-0.017436509301263392,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,transfer,t1a_combined_oracle,t1a_combined_oracle,val,25494806e106,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9471947194719472,0.0010778832751520994,0.9458745874587459,0.9485148514851485,,,,,,,,,,,,,,,,,,,,,35.040859181281874,2.7420427009809525,31.44927536231884,38.1029810298103,,,,,,,,,,,,,0.7647975850691678,0.0014885757538157587,0.7626935409293624,0.7659090659953077,,,,,,,,,,,,,0.8052798538941698,0.0017987157692869466,0.8027415798668786,0.8066937021713935,0.45584717122966234,0.018539081168899834,0.4317013190252627,0.4767676767676769,0.4459832740418214,0.016769625516974446,0.42231164766376034,0.45907251789604736,0.4172933089392631,0.030162841387911123,0.37575452716297786,0.44646464646464645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0498932246165793,,,,,,,,,,,,-4.875753770418797,,,,,,,,0.13263697555093013,,,,,,,,0.11125616499332469,,0.011797048768650065,,0.02072773967477126,,0.05673559682848156,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,transfer,t1a_combined_oracle_noise_p010,t1a_combined_oracle_noise_p010,val,25494806e106,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9471947194719472,0.0005389416375760724,0.9465346534653465,0.9478547854785478,,,,,,,,,,,,,,,,,,,,,34.96837368930392,1.65141108768939,32.71317829457364,36.62162162162162,,,,,,,,,,,,,0.762424655665744,0.0025360676550320845,0.7601386645726868,0.7659610049822358,,,,,,,,,,,,,0.8032643376728059,0.0022415491344284564,0.8014583347818374,0.8064235702570358,0.45201416289335333,0.014478506224324813,0.43183940242763774,0.46513056835637484,0.4487461890371442,0.019048559742196405,0.4220354808590103,0.46513056835637484,0.4159786017154771,0.02977471030047344,0.3746498599439776,0.44362519201228884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0498932246165793,,,,,,,,,,,,-4.948239262396754,,,,,,,,0.1302640461475063,,,,,,,,0.10924064877196082,,0.007964040432341057,,0.023490654670094036,,0.0554208896046956,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,transfer,t1a_combined_oracle_noise_p020,t1a_combined_oracle_noise_p020,val,25494806e106,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9465346534653465,0.0005389416375760724,0.9458745874587459,0.9471947194719472,,,,,,,,,,,,,,,,,,,,,32.99242282390243,2.182499412618181,31.078904991948463,36.04651162790697,,,,,,,,,,,,,0.7583891939462956,0.005429247658087693,0.7507352597366237,0.7627434783510437,,,,,,,,,,,,,0.800568076710965,0.003857173506150632,0.7952470827637893,0.8042687413371047,0.4353898594577965,0.02001201775505984,0.41111822449850616,0.46013071895424834,0.4322152562831933,0.0205819403524493,0.41111822449850616,0.46013071895424834,0.39741319774459793,0.023618443438430402,0.3785714285714286,0.43071895424836604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04923315860997857,,,,,,,,,,,,-6.924190127798241,,,,,,,,0.12622858442805784,,,,,,,,0.10654438781011988,,-0.008660263003215762,,0.006959721916143136,,0.03685548563381641,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,transfer,t1a_combined_oracle_noise_p030,t1a_combined_oracle_noise_p030,val,25494806e106,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9478547854785478,0.000538941637576027,0.9471947194719472,0.9485148514851485,,,,,,,,,,,,,,,,,,,,,34.160982688114466,0.7415090043647937,33.45391903531438,35.18518518518518,,,,,,,,,,,,,0.7674433159491496,0.004127150273031206,0.7616974418070539,0.7712043700291942,,,,,,,,,,,,,0.8069447309264807,0.00346684175414791,0.8021934162695293,0.8103678825964372,0.44415593542728266,0.01496562184371281,0.4270353302611367,0.46349206349206346,0.4408879615710735,0.016118613006083662,0.4270353302611367,0.46349206349206346,0.41439177169727454,0.014561204036589174,0.402724726254138,0.43492063492063493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050553290623179925,,,,,,,,,,,,-5.755630263586205,,,,,,,,0.1352827064309119,,,,,,,,0.11292104202563558,,0.00010581296627037995,,0.015632427204023358,,0.05383405958649301,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,transfer,t1a_combined_region_top3_mask,t1a_combined_region_top3_mask,val,25494806e106,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9207920792079208,0.006121200327059876,0.9155115511551155,0.9293729372937294,,,,,,,,,,,,,,,,,,,,,34.175274216853886,4.327372473776786,28.063318350596052,37.5,,,,,,,,,,,,,0.6862350118151278,0.024806578689763478,0.661043040634525,0.7199750973026559,,,,,,,,,,,,,0.7523128629903497,0.01831467357964743,0.7327804575464538,0.7768101469921971,0.40356230144138044,0.024308124141142022,0.3697397087489967,0.42579821200510853,0.3773874435167628,0.014650849427837717,0.3599357871803692,0.39578544061302684,0.34469744340567443,0.02455372141414851,0.31298016282536406,0.3727969348659004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023490584352552912,,,,,,,,,,,,-5.741338734846785,,,,,,,,0.05407440229689009,,,,,,,,0.058289174089504625,,-0.04048782101963183,,-0.04786809085028737,,-0.015860268705107095,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,transfer,t1a_deep_3s10l96f,t1a_deep_3s10l96f,val,b6741af1041b,5,5,"42,123,456,789,1000",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9474587458745874,0.0012242400654119473,0.9452145214521452,0.9485148514851485,,,,,,,,,,,,,,,,,,,,,33.75906462002454,1.8867254596819882,30.808416389811736,36.2962962962963,,,,,,,,,,,,,0.7713545568852272,0.0048974765524101675,0.7662679973911448,0.7777974909431357,,,,,,,,,,,,,0.8100148556499293,0.003299511272102732,0.8065925625202391,0.8141329519618337,0.43688521227335114,0.02029550261986169,0.40406162464986,0.4678163366687957,0.42314207476333804,0.020108105175538123,0.3942577030812325,0.45688737492016185,0.4053347296030517,0.029874801711847903,0.36362044817927175,0.45688737492016185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05015725101921953,,,,,,,,,,,,-6.157548331676132,,,,,,,,0.13919394736698953,,,,,,,,0.11599116674908416,,-0.007164910187661133,,-0.00211345960371212,,0.0447770174922702,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,transfer,t1a_probe_aug,t1a_probe_aug,val,78e50862a7b3,1,1,42,1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9531353135313532,0.0,0.9531353135313532,0.9531353135313532,,,,,,,,,,,,,,,,,,,,,46.732026143790854,0.0,46.732026143790854,46.732026143790854,,,,,,,,,,,,,0.7851029593563829,0.0,0.7851029593563829,0.7851029593563829,,,,,,,,,,,,,0.8176834650109586,0.0,0.8176834650109586,0.8176834650109586,0.5598870056497175,0.0,0.5598870056497175,0.5598870056497175,0.5372881355932203,0.0,0.5372881355932203,0.5372881355932203,0.4956214689265536,0.0,0.4956214689265536,0.4956214689265536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03960396039603964,,,,,,,,,,,,2.1167956956476317,,,,,,,,0.08845702164279035,,,,,,,,0.07015899083600685,,0.047039984331078255,,0.039887517883704315,,0.06340340556772561,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,transfer,t1a_probe_frozen,t1a_probe_frozen,val,78e50862a7b3,1,1,42,1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9478547854785478,0.0,0.9478547854785478,0.9478547854785478,,,,,,,,,,,,,,,,,,,,,37.62626262626262,0.0,37.62626262626262,37.62626262626262,,,,,,,,,,,,,0.7624831875343784,0.0,0.7624831875343784,0.7624831875343784,,,,,,,,,,,,,0.802951126546683,0.0,0.802951126546683,0.802951126546683,0.4792270531400966,0.0,0.4792270531400966,0.4792270531400966,0.4695652173913043,0.0,0.4695652173913043,0.4695652173913043,0.45024154589371984,0.0,0.45024154589371984,0.45024154589371984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050553290623179925,,,,,,,,,,,,-2.290350325438048,,,,,,,,0.13032257801614067,,,,,,,,0.1089274376458379,,0.03517693067908434,,0.04430968302425414,,0.08968383378293832,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,transfer,t1a_region_mask_00,t1a_region_mask_00,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9392739273927393,0.0010778832751520994,0.9379537953795379,0.9405940594059405,,,,,,,,,,,,,,,,,,,,,36.54763833108162,2.0708516422087535,34.00941377834831,39.08193908193908,,,,,,,,,,,,,0.7281248609680846,0.005849073302875673,0.7211940801996457,0.735500583334182,,,,,,,,,,,,,0.7768651519058979,0.0053263782877938735,0.7705691635032442,0.7835944665372143,0.44362919226544345,0.017401847138828974,0.42330133634481465,0.46580645161290324,0.4331927596278723,0.008616181636010264,0.42330133634481465,0.44430107526881724,0.4096045690567595,0.020770343790944445,0.3828972959407742,0.43354838709677423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041972432537371374,,,,,,,,,,,,-3.368974620619049,,,,,,,,0.09596425144984688,,,,,,,,0.0828414630050528,,-0.00042093019556882494,,0.007937225260822134,,0.04904685694597799,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,transfer,t1a_region_mask_01,t1a_region_mask_01,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9474147414741474,0.0006223161990640862,0.9465346534653465,0.9478547854785478,,,,,,,,,,,,,,,,,,,,,32.655217476208904,3.342785623124038,29.155982905982906,37.15762273901808,,,,,,,,,,,,,0.7651489699744299,0.0020073612636257857,0.7633804799275855,0.7679563845378868,,,,,,,,,,,,,0.8062566657028806,0.0019948224491835435,0.8041608228350169,0.8089399943981906,0.4198647901575648,0.028831848633773936,0.3941726462274408,0.46013071895424834,0.40649800254957386,0.030993880528549927,0.38412698412698415,0.4503267973856209,0.37548571940191605,0.04035669542990134,0.33542074363992175,0.43071895424836604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05011324661877947,,,,,,,,,,,,-7.261395475491767,,,,,,,,0.13298836045619222,,,,,,,,0.11223297680203548,,-0.024185332303447493,,-0.018757531817476303,,0.014928007291134526,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,transfer,t1a_region_mask_02,t1a_region_mask_02,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9493949394939494,0.0017324549777803842,0.9478547854785478,0.9518151815181518,,,,,,,,,,,,,,,,,,,,,35.66709919423098,1.041721717600604,34.37984496124031,36.93121693121693,,,,,,,,,,,,,0.7714483468852029,0.009098119707235418,0.762718224304055,0.7839989071281546,,,,,,,,,,,,,0.8098348599138774,0.0058226054987988085,0.8042930351225289,0.8178802614486493,0.4571628806922925,0.011072416334037575,0.44542124542124545,0.47200577200577204,0.4470165999577765,0.010389865201949604,0.43589743589743596,0.4608946608946609,0.4304277421924481,0.014052179752515376,0.41684981684981687,0.44978354978354984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052093444638581454,,,,,,,,,,,,-4.249513757469693,,,,,,,,0.1392877373669652,,,,,,,,0.11581117101303229,,0.01311275823128022,,0.021761065590726325,,0.06987003008166659,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,transfer,t1a_region_mask_03,t1a_region_mask_03,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9487348734873488,0.0006223161990640862,0.9478547854785478,0.9491749174917492,,,,,,,,,,,,,,,,,,,,,34.79361867702985,1.1873487119314305,33.28816621499548,36.19047619047619,,,,,,,,,,,,,0.7678262767622475,0.0022421824298994395,0.7660080473528154,0.7709851924435905,,,,,,,,,,,,,0.807327522682226,0.001377554859974699,0.8060196758760584,0.8092319014571875,0.45500425500425506,0.017852509097757405,0.4368686868686869,0.4792836792836794,0.4420456087122754,0.019134632263912474,0.42676767676767674,0.46902726902726904,0.4188823522156856,0.013867798992704714,0.4065656565656566,0.43825803825803833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05143337863198083,,,,,,,,,,,,-5.122994274670823,,,,,,,,0.13566566724400975,,,,,,,,0.11330383378138087,,0.01095413254324279,,0.016790074345225225,,0.05832464010490407,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,transfer,t1a_region_mask_04,t1a_region_mask_04,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9469746974697469,0.0003111580995320693,0.9465346534653465,0.9471947194719472,,,,,,,,,,,,,,,,,,,,,35.582354153782724,3.192146912148713,32.56854256854257,40.0,,,,,,,,,,,,,0.7644650274842899,0.008915622232440669,0.7548514732265854,0.7763370123657857,,,,,,,,,,,,,0.8052545189318321,0.006040732026570857,0.7985543179833463,0.8131944064994695,0.45519104232096647,0.029496699005264495,0.42665791919523266,0.4958105646630237,0.44189906181587124,0.022674379126353915,0.42508662508662515,0.4739526411657559,0.4259428070536463,0.034205578358575996,0.3968071729265759,0.4739526411657559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04967320261437902,,,,,,,,,,,,-4.334258797917947,,,,,,,,0.1323044179660522,,,,,,,,0.111230830030987,,0.01114091985995419,,0.016643527448821083,,0.06538509494286476,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,transfer,t1a_region_mask_05,t1a_region_mask_05,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9487348734873488,0.0013563067113242803,0.9471947194719472,0.9504950495049505,,,,,,,,,,,,,,,,,,,,,35.32653929030592,3.9095999159978674,29.899808623212877,38.956639566395665,,,,,,,,,,,,,0.7627307163528069,0.00910878287600825,0.7516310870149402,0.7739421173405089,,,,,,,,,,,,,0.8031034545595946,0.0064522795972725205,0.7951198781610945,0.8109220885774077,0.45915692876477193,0.037863429221789584,0.40824915824915825,0.49898989898989904,0.44915494817455603,0.029880158317433177,0.40824915824915825,0.4787878787878788,0.43307915758896154,0.0326951738510306,0.38973063973063976,0.46868686868686876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05143337863198083,,,,,,,,,,,,-4.590073661394754,,,,,,,,0.13057010683456916,,,,,,,,0.10907976565874955,,0.015106806303759657,,0.023899413807505876,,0.07252144547818001,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,transfer,t1a_region_mask_06,t1a_region_mask_06,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9432343234323431,0.0009334742985961031,0.9425742574257425,0.9445544554455445,,,,,,,,,,,,,,,,,,,,,43.72134038800706,6.826228478834372,34.126984126984134,49.44444444444445,,,,,,,,,,,,,0.7644050192371019,0.00629943054630943,0.7563838376867255,0.7717726507796312,,,,,,,,,,,,,0.8051794868028372,0.0044924076035343305,0.7993319995639878,0.8102544530648677,0.5246064076811119,0.05240658850617913,0.45107794361525716,0.5694235588972432,0.513748035368578,0.051730750407859044,0.4411276948590382,0.5577276524644946,0.49625616388523164,0.06038314167877074,0.4112769485903815,0.546031746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045932828576975226,,,,,,,,,,,,3.8047274363063863,,,,,,,,0.1322444097188642,,,,,,,,0.11115579790199215,,0.08055628522009961,,0.08849250100152789,,0.1356984517744501,,,,,,,,,,,,,,,,,,,,,
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,transfer,t1a_region_mask_07,t1a_region_mask_07,val,78e50862a7b3,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,0.8986,unpaired,1,,,,,,,,,0.9465346534653465,0.0005389416375760724,0.9458745874587459,0.9471947194719472,,,,,,,,,,,,,,,,,,,,,34.53638035198318,1.9582872413570604,31.80457052797478,36.2962962962963,,,,,,,,,,,,,0.7692818041576409,0.0026548206026206977,0.7668274386929558,0.7729695104668812,,,,,,,,,,,,,0.8081745488886186,0.0017930962720641753,0.806415598813318,0.8106359096161295,0.44692961359628025,0.019630176442647945,0.42015392015392017,0.4666666666666666,0.43449575116241784,0.016756848384094896,0.4108946608946609,0.4481481481481482,0.40336700336700343,0.009652202826899776,0.39237614237614243,0.4158730158730159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04923315860997857,,,,,,,,,,,,-5.380232599717488,,,,,,,,0.1371211946394032,,,,,,,,0.11415085998777352,,0.0028794911352679753,,0.009240216795367684,,0.042809291256221904,,,,,,,,,,,,,,,,,,,,,
