experiment_id,metric,verdict_pstd,ratio_pstd,n_seeds,sigma_source,sigma_interpretation,determinism_class,pstd,pstd_over_median,a1_source,a2_seeds,a3_interp,a4_ratio,a5_sigma,a6_det,total,fragility,entrypoints
transfer/b2a_oracle_mask_12/b2a_oracle_mask_12@val~relation_detr_seed42,seg_f1_50,significant,22.87646571341959,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010173479609153383,0.2945,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,accuracy,significant,13.773504046241266,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004348659218506229,1.2035,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,edit_score,significant,7.641086384653507,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.7002648077415026,0.6447,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,jaccard,significant,22.144035496286037,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007423987070962219,0.8045,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,macro_f1,significant,16.76052042552754,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007801448612578475,0.8954,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,seg_f1_10,significant,5.701578153691638,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.031732691184038,1.1027,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,seg_f1_25,significant,6.35422772082983,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.030842369218109723,1.1353,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_13/b2a_oracle_mask_13@val~relation_detr_seed42,seg_f1_50,significant,7.487368532029615,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.026940892551533223,0.7800,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,accuracy,significant,15.239925154868404,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003987969936401281,1.1037,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,edit_score,significant,1.7564795674371507,3,paired_delta,mixed_with_nondeterminism,uncontrolled,6.6064861542508435,2.5052,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,jaccard,significant,22.777690896838,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0072993918665359495,0.7910,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,macro_f1,significant,25.94854373076741,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005071708208472267,0.5821,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,seg_f1_10,significant,2.4412165238501786,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.06247238014445066,2.1709,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,seg_f1_25,significant,2.749115830979593,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.062476268014545255,2.2997,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_14/b2a_oracle_mask_14@val~relation_detr_seed42,seg_f1_50,significant,2.512791185904497,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.08131360034410104,2.3542,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,accuracy,significant,15.698385199720402,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0015309019798808424,0.4237,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,edit_score,not_significant,0.5533648434843911,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.8748068506155466,0.3317,0,1,2,3,2,1,9,脆い,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,jaccard,significant,5.246154422200017,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.015152715117042644,1.6420,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,macro_f1,significant,3.8653145144233307,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.018158851479124622,2.0841,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,seg_f1_10,not_significant,1.0135046152313003,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006943205404179163,0.2413,0,1,2,3,3,1,10,脆い,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,seg_f1_25,significant,2.217448054268388,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010182496830487433,0.3748,0,1,2,1,2,1,7,脆い,scripts/train_b2a.py
transfer/b2a_oracle_mask_top3_joint/b2a_oracle_mask_top3_joint@val~relation_detr_seed42,seg_f1_50,significant,1.2430954102079372,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02348414152178193,0.6799,0,1,2,3,1,1,8,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,accuracy,significant,11.629674407287393,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002482715510375457,0.6871,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,edit_score,significant,1.4027869747291442,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.7094798856613993,0.6482,0,1,2,3,1,1,8,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,jaccard,significant,7.494459075569224,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004533288772148966,0.4913,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,macro_f1,not_significant,0.5562829668424047,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007240811820221476,0.8310,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,seg_f1_10,significant,2.3394123523854833,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01196510569072311,0.4158,0,1,2,1,2,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,seg_f1_25,significant,4.957147496364059,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009529110612817223,0.3508,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_00/b2a_regiononly_mask_00@val~relation_detr_seed42,seg_f1_50,significant,4.792880976282921,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.014403478812391088,0.4170,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,accuracy,significant,16.04551913513796,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0026633329099722738,0.7371,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,edit_score,not_significant,0.8600480200523625,3,paired_delta,mixed_with_nondeterminism,uncontrolled,5.269486615336364,1.9982,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,jaccard,significant,13.446228312247488,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007747311326376473,0.8395,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,macro_f1,significant,12.184564010758177,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007295285863458853,0.8373,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,seg_f1_10,not_significant,0.09469171639648352,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.049258435202717096,1.7117,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,seg_f1_25,not_significant,0.08783330071567186,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.054393987047300175,2.0022,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_01/b2a_regiononly_mask_01@val~relation_detr_seed42,seg_f1_50,not_significant,0.6558224532493799,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.05681684440377424,1.6450,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,accuracy,significant,12.272534396485646,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004073753931146172,1.1274,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,edit_score,not_significant,0.22690069607297136,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.7960780293763117,0.6811,0,1,2,3,1,1,8,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,jaccard,significant,11.77767007116836,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010809254561877831,1.1713,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,macro_f1,significant,17.694997038006424,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0059826386786007695,0.6866,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,seg_f1_10,significant,4.175500936216538,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011381801991535366,0.3955,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,seg_f1_25,significant,7.351295991990129,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009082835966701262,0.3343,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_02/b2a_regiononly_mask_02@val~relation_detr_seed42,seg_f1_50,significant,7.945944616128705,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01092964445810231,0.3164,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,accuracy,significant,16.59990394851151,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003104562497353046,0.8592,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,edit_score,not_significant,0.3074343584436393,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.437408787788918,1.3035,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,jaccard,significant,19.09720845484598,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0068984201125390715,0.7475,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,macro_f1,significant,13.948665675035192,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007857451963426227,0.9018,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,seg_f1_10,significant,1.657205474188704,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.025249489213819656,0.8774,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,seg_f1_25,significant,2.6686648971172513,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.022891402580379545,0.8426,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_03/b2a_regiononly_mask_03@val~relation_detr_seed42,seg_f1_50,significant,2.5974022891694184,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03497225481881505,1.0125,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,accuracy,significant,11.085129526872933,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004371183134120533,1.2097,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,edit_score,not_significant,0.06857819310812514,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.243218521731654,0.8506,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,jaccard,significant,7.803400670250032,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01574256528394359,1.7059,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,macro_f1,significant,10.101376314557497,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010142600537239062,1.1641,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,seg_f1_10,significant,1.6216797695503369,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.027266986860308127,0.9475,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,seg_f1_25,significant,2.492971980313654,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.025457250316306954,0.9371,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_04/b2a_regiononly_mask_04@val~relation_detr_seed42,seg_f1_50,significant,1.9029077398498895,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.042820170072569726,1.2397,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,accuracy,significant,47.63511572723342,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0010403090342463131,0.2879,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,edit_score,significant,3.2458375294765562,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.3507733684078738,0.5122,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,jaccard,significant,31.395929186533248,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003980412975722954,0.4313,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,macro_f1,significant,38.15838798208684,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002741520423744348,0.3146,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,seg_f1_10,not_significant,0.346541878739601,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012391581337266385,0.4306,0,1,2,3,2,1,9,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,seg_f1_25,significant,2.385174699847338,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009869336885514146,0.3633,0,1,2,1,2,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,seg_f1_50,significant,7.414559248984199,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0064025194032913445,0.1854,0,1,2,0,3,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,accuracy,significant,13.36077967749539,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0021610395297680315,0.5981,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,edit_score,significant,2.704421037288476,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.3760560812901765,1.2802,0,1,2,1,0,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,jaccard,significant,8.197396238707109,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01088687531075709,1.1798,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,macro_f1,significant,5.33735377289929,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01471536910458857,1.6889,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,seg_f1_10,significant,5.681557556205458,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.023966412309789648,0.8328,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,seg_f1_25,significant,5.319704330434578,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02641961253498378,0.9725,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,seg_f1_50,significant,5.576472734726286,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.028150099627198256,0.8150,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,accuracy,significant,14.65692195202253,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003486093152509446,0.9648,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,edit_score,not_significant,0.29541529069709355,3,paired_delta,mixed_with_nondeterminism,uncontrolled,4.791032555080395,1.8168,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,jaccard,significant,40.82308811520724,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0032824340799609162,0.3557,0,1,2,0,2,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,macro_f1,significant,19.626557755322544,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005698931463623838,0.6541,0,1,2,0,1,1,5,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,seg_f1_10,not_significant,0.5646239988193757,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04741461885256778,1.6477,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,seg_f1_25,not_significant,0.9965300907870135,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04617755438686113,1.6998,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,seg_f1_50,significant,1.8381540482474727,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.034488187061439836,0.9985,0,1,2,2,0,1,6,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,accuracy,significant,9.895266807587854,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004896798860466534,1.3552,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,edit_score,not_significant,0.05343717024397848,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.5126624279358847,1.3320,0,1,2,3,0,1,7,脆い,scripts/train_b2a.py
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,jaccard,significant,8.082085428251945,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01450337665665982,1.5717,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,macro_f1,significant,9.346682609438906,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01048081912197852,1.2029,0,1,2,0,0,1,4,要注意,scripts/train_b2a.py
